id,name,country,type,description,phone,email,website,address,google_maps_url,lat,lng,services,languages,session_type,pricing,stakeholders,hours,verified,date_added
"yemen-faidh-al-hayat-psychiatric-hospital","مستشفى فيض الحياة للطب النفسي Faidh Al-Hayat psychiatric hospital","Yemen","Hospital","","+967 1 671 805","","","Alharbi, Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%20%D9%81%D9%8A%D8%B6%20%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D8%A9%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%20Faidh%20Al-Hayat%20psychiatric%20hospital&query_place_id=ChIJm2bVw2rFAxYRV27PK9WqfW0","15.2831984","44.2302576","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:Closed},{day:Saturday,hours:8 AM to 8 PM},{day:Sunday,hours:8 AM to 8 PM}","FALSE","2026-04-17"
"yemen-i22","عيادة طبية متنه","Yemen","Clinic","","","","","Matnah, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%B7%D8%A8%D9%8A%D8%A9%20%D9%85%D8%AA%D9%86%D9%87&query_place_id=ChIJc8PI7hvrAxYR4aOOtGH2Tig","15.2525945","44.0270562","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"yemen-ibl","عيادة القلوب الرحيمة","Yemen","Clinic","","+967 774 968 008","","","24 S 3, Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D9%82%D9%84%D9%88%D8%A8%20%D8%A7%D9%84%D8%B1%D8%AD%D9%8A%D9%85%D8%A9&query_place_id=ChIJYxmYewDFAxYRDIZLX3wu0AQ","15.2768735","44.2365874","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 10:15 PM},{day:Tuesday,hours:8 AM to 10:15 PM},{day:Wednesday,hours:8 AM to 10:15 PM},{day:Thursday,hours:8 AM to 10:15 PM},{day:Friday,hours:8 AM to 10:15 PM},{day:Saturday,hours:8 AM to 10:15 PM},{day:Sunday,hours:8 AM to 10:15 PM}","FALSE","2026-04-17"
"yemen-fop","عيادة أبو عمار(صيدلية ومختبر)","Yemen","Clinic","","","","","WM8C+JM4, 23, الحاوي،،, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A3%D8%A8%D9%88%20%D8%B9%D9%85%D8%A7%D8%B1(%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D9%88%D9%85%D8%AE%D8%AA%D8%A8%D8%B1)&query_place_id=ChIJqYnbNnUf5D0Rig6QbH5pPi4","15.9163881","48.6714144","","ar","Unknown","Unknown","","","FALSE","2026-04-17"
"yemen-htt","عيادة إتزّان للصحة النفسية - الدكتورة لول المريسي","Yemen","Clinic","","","","","67P3+M77, Hezyaz, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A5%D8%AA%D8%B2%D9%91%D8%A7%D9%86%20%D9%84%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9%20-%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9%20%D9%84%D9%88%D9%84%20%D8%A7%D9%84%D9%85%D8%B1%D9%8A%D8%B3%D9%8A&query_place_id=ChIJX1gtFgDPAxYRGkuCjhoZwrI","15.236376","44.25313","","ar","Unknown","Unknown","","","FALSE","2026-04-17"
"yemen-2bm","عيادة","Yemen","Clinic","","","","","952W+QJ6, Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9&query_place_id=ChIJYzxaf1zbAxYRT7VDIGIu6qs","15.3519088","44.1964245","","ar","Unknown","Unknown","","","FALSE","2026-04-17"
"yemen-eyp","مركز الصفاء","Yemen","Hospital","","","","","VX7W+RX3 حي عبدالعز��ز, المنصورة، Yemen","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%B5%D9%81%D8%A7%D8%A1&query_place_id=ChIJ_1RAS94DHhYRCkWBNKValio","12.8645038","44.9974357","","ar","Unknown","Unknown","","","FALSE","2026-04-17"
"yemen-almahda-a","ALMAHDA A","Yemen","Clinic","","","","","862Q+V8C، طريق, Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=ALMAHDA%20A&query_place_id=ChIJEW5vcwDFAxYRbw_087YEeiE","15.3023976","44.2382793","","ar","Unknown","Unknown","","","FALSE","2026-04-17"
"yemen-glw","مركز الهبوب الطبي","Yemen","Clinic","","+967 777 445 515","","","X5F9+GHM, R125, Ibb, Yemen","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%87%D8%A8%D9%88%D8%A8%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJcSw4zQrrHBYRgoMpGqsoelY","13.9738322","44.1689093","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 7 PM},{day:Tuesday,hours:8 AM to 7 PM},{day:Wednesday,hours:8 AM to 7 PM},{day:Thursday,hours:8 AM to 7 PM},{day:Friday,hours:8 AM to 7 PM},{day:Saturday,hours:8 AM to 7 PM},{day:Sunday,hours:8 AM to 7 PM}","FALSE","2026-04-17"
"yemen-joy","عيادة الاخوين","Yemen","Clinic","","+967 772 159 583","","","7772+865, Taiz St, Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D8%A7%D8%AE%D9%88%D9%8A%D9%86&query_place_id=ChIJH0pOxwHPAxYROVS6LS3yZ6c","15.2632686","44.2505948","","ar","Unknown","Unknown","","{day:Monday,hours:Closed},{day:Tuesday,hours:Closed},{day:Wednesday,hours:Closed},{day:Thursday,hours:Closed},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:8:19 AM to 11:19 PM}","FALSE","2026-04-17"
"yemen-rashad-psychiatric-hospital-and-nervousness","Rashad psychiatric hospital and nervousness","Yemen","Hospital","","+967 777 375 379","","","Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=Rashad%20psychiatric%20hospital%20and%20nervousness&query_place_id=ChIJwwHkrhLbAxYRixChsdPaCe0","15.3423722","44.1911719","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 12:30 PM},{day:Tuesday,hours:7 AM to 12:30 PM},{day:Wednesday,hours:7 AM to 12:30 PM},{day:Thursday,hours:7 AM to 12:30 PM},{day:Friday,hours:Closed},{day:Saturday,hours:7 AM to 12:30 PM},{day:Sunday,hours:7 AM to 12:30 PM}","FALSE","2026-04-17"
"yemen-ywr","عياده التقوى","Yemen","Clinic","","","","","F3W3+6QM, Fuwwah, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D9%87%20%D8%A7%D9%84%D8%AA%D9%82%D9%88%D9%89&query_place_id=ChIJQY2dGvHh6D0RNusk_QHdqrU","14.4955837","49.0544207","","ar","Unknown","Unknown","","","FALSE","2026-04-17"
"yemen-4p2","عياده الدكتور فكري النائب للطب النفسي","Yemen","Clinic","","+967 711 707 954","","","86GG+CGF, Taiz St, Sanaa, Yemen","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D9%87%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D9%81%D9%83%D8%B1%D9%8A%20%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A&query_place_id=ChIJnyrUbsDaAxYRPNelYcDicKs","15.3260527","44.2262843","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 1 PM, 4 to 9 PM},{day:Tuesday,hours:9 AM to 1 PM, 4 to 9 PM},{day:Wednesday,hours:9 AM to 1 PM, 4 to 9 PM},{day:Thursday,hours:Closed},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 1 PM, 4 to 9 PM},{day:Sunday,hours:9 AM to 1 PM, 4 to 9 PM}","FALSE","2026-04-17"
"uae-the-psychology-center-at-neam-clinic-dubai","The Psychology Center at Neam Clinic, Dubai","UAE","Clinic","","+971 4 584 4294","","http://www.thepsychologycenter.ae/","Clinic - 104 First Floor - Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=The%20Psychology%20Center%20at%20Neam%20Clinic%2C%20Dubai&query_place_id=ChIJuzV8H7xdXz4R4bkSP5TX4kc","25.2310713","55.3242856","","ar,en","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 7 PM},{day:Tuesday,hours:8:30 AM to 7 PM},{day:Wednesday,hours:8:30 AM to 7 PM},{day:Thursday,hours:8:30 AM to 7 PM},{day:Friday,hours:8:30 AM to 7 PM},{day:Saturday,hours:9 AM to 7 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"uae-atic-psychological-counselling-center","ATIC Psychological & Counselling Center","UAE","Clinic","","+971 4 339 2240","","https://atic-me.com/","Al Safa 1, Mardoof Building, Block A, 102, 104 & 105 - Sheikh Zayed Rd - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=ATIC%20Psychological%20%26%20Counselling%20Center&query_place_id=ChIJqcyfb4sZ2jERCs_0f3gaf88","25.1763822","55.2445431","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:10 AM to 7 PM},{day:Saturday,hours:9 AM to 6 PM},{day:Sunday,hours:9 AM to 8 PM}","FALSE","2026-04-17"
"uae-clearminds-center-for-emotional-health","ClearMinds, Center for Emotional Health","UAE","Clinic","","+971 58 557 6220","","https://www.clearmindscenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing","Office 2904 & 2907, HDS Business Centre - Cluster M - JLT - Jumeirah Lakes Towers - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=ClearMinds%2C%20Center%20for%20Emotional%20Health&query_place_id=ChIJt8S51bFsXz4RrpHtq0WOCKk","25.0641917","55.1380504","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 7 PM},{day:Tuesday,hours:9 AM to 7 PM},{day:Wednesday,hours:9 AM to 7 PM},{day:Thursday,hours:9 AM to 7 PM},{day:Friday,hours:9 AM to 7 PM},{day:Saturday,hours:9 AM to 5 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"kuwait-mindwell-clinic","MindWell Clinic","Kuwait","Clinic","","+965 2205 5334","","https://mindwellkw.com/","Al Tijaria Tower, 23rd floor، Kuwait City, Kuwait","https://www.google.com/maps/search/?api=1&query=MindWell%20Clinic&query_place_id=ChIJRzrl6sOczz8RSV5vCq1E6Ns","29.3703445","47.9924145","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 7:30 PM},{day:Tuesday,hours:9 AM to 7:30 PM},{day:Wednesday,hours:9 AM to 7:30 PM},{day:Thursday,hours:9 AM to 7:30 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:9 AM to 7:30 PM}","FALSE","2026-04-17"
"kuwait-dr-mariam-al-awadhi-polyclinic","Dr. Mariam Al Awadhi PolyClinic","Kuwait","Clinic","","+965 2226 9308","","https://mariamalawadhi.com/","Clover Center, 11 th Floor, 1 St, Jabriya, Kuwait","https://www.google.com/maps/search/?api=1&query=Dr.%20Mariam%20Al%20Awadhi%20PolyClinic&query_place_id=ChIJ4QpTEGSczz8RNUync5BEpAU","29.3225617","48.0151571","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 9 PM},{day:Sunday,hours:9 AM to 9 PM}","FALSE","2026-04-17"
"kuwait-awan-clinic","Awan Clinic - أوان كلينيك","Kuwait","Clinic","","+965 2202 4202","","http://www.awanclinic.org/","مبنى رقم 100, برج ميد كلينك الطبي, Alshaab Albahry - Block 8 - Street 81 - Building 100 - Med Clinic - 3rd floor الشعب البحري - قطعة 8 - شارع 81, الدور الثالث, Al Shaab 35908, Kuwait","https://www.google.com/maps/search/?api=1&query=Awan%20Clinic%20-%20%D8%A3%D9%88%D8%A7%D9%86%20%D9%83%D9%84%D9%8A%D9%86%D9%8A%D9%83&query_place_id=ChIJARF0EGSdzz8Rdw-2TNAwUXs","29.3558468","48.0254773","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 9 PM},{day:Sunday,hours:9 AM to 9 PM}","FALSE","2026-04-17"
"kuwait-new-psychiatric-hospital","New Psychiatric Hospital","Kuwait","Hospital","","+965 2484 2303","","","8V8V+W8J, Kuwait","https://www.google.com/maps/search/?api=1&query=New%20Psychiatric%20Hospital&query_place_id=ChIJ06kIsyeQzz8RC3oJhiFc65Q","29.3173378","47.8932529","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 8 PM},{day:Sunday,hours:9 AM to 8 PM}","FALSE","2026-04-17"
"kuwait","مركز الكويت للصحة النفسية","Kuwait","Hospital","","+965 2484 3900","","","8V9V+6CP, Shuwaikh Industrial, Kuwait","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA%20%D9%84%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9&query_place_id=ChIJ0VAklCeQzz8RstQM7Oamzq8","29.318095","47.8935694","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"kuwait-concept-plus","الشايع للإستشارات النفسية - Concept Plus","Kuwait","Clinic","","","","http://www.cplusgroup.net/","29.348137,48.095928 Kuwait, Kuwait","https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%B4%D8%A7%D9%8A%D8%B9%20%D9%84%D9%84%D8%A5%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9%20-%20Concept%20Plus&query_place_id=ChIJJ1qDyFeFzz8R2xGHsSQwwHA","29.3669778","47.9966935","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 8 PM},{day:Tuesday,hours:10 AM to 8 PM},{day:Wednesday,hours:10 AM to 8 PM},{day:Thursday,hours:10 AM to 10 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:10 AM to 8 PM}","FALSE","2026-04-17"
"kuwait-j-m-psychological-consultation-centre","J.M Psychological Consultation Centre | مركز جي ام للاستشارات النفسية","Kuwait","Clinic","","+965 9663 9024","","","1 St. 1 Ln, Salmiya 22001, Kuwait","https://www.google.com/maps/search/?api=1&query=J.M%20Psychological%20Consultation%20Centre%20%7C%20%D9%85%D8%B1%D9%83%D8%B2%20%D8%AC%D9%8A%20%D8%A7%D9%85%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9&query_place_id=ChIJYZgb9CKdzz8RyTg9ZARJHB4","29.3215023","48.0611222","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Tuesday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Wednesday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Thursday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Sunday,hours:9 AM to 1 PM, 5 to 9 PM}","FALSE","2026-04-17"
"kuwait-behavioral-health-grit-clinic","Behavioral Health (GRIT) Clinic","Kuwait","Clinic","","","","","MCWH+6M8 Camp Buehring, 09330, Kuwait","https://www.google.com/maps/search/?api=1&query=Behavioral%20Health%20(GRIT)%20Clinic&query_place_id=ChIJIcdnV0DN2j8R7Ajvctp1mpU","29.6955277","47.4292182","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 4 PM},{day:Tuesday,hours:9 AM to 4 PM},{day:Wednesday,hours:9 AM to 4 PM},{day:Thursday,hours:9 AM to 4 PM},{day:Friday,hours:9 AM to 4 PM},{day:Saturday,hours:9 AM to 12 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"kuwait-soor-center-for-professional-therapy-assessment","Soor Center for Professional Therapy & Assessment","Kuwait","Clinic","","+965 2290 1677","","","Mazaya Towers, 3B Khalid Ibn Al Waleed Street, Kuwait City, Kuwait","https://www.google.com/maps/search/?api=1&query=Soor%20Center%20for%20Professional%20Therapy%20%26%20Assessment&query_place_id=ChIJIzKGoduEzz8RiyLRpWg3i0o","29.3672001","48.0093608","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 7 PM},{day:Sunday,hours:9 AM to 9 PM}","FALSE","2026-04-17"
"kuwait-forensic-psychiatry-hospital","Forensic Psychiatry Hospital","Kuwait","Hospital","","+965 2483 0847","","","8VCR+GFP, Jamal Abdul Naseer St, Kuwait City, Kuwait","https://www.google.com/maps/search/?api=1&query=Forensic%20Psychiatry%20Hospital&query_place_id=ChIJeRbhc9ePzz8RpHgsv4_a_PY","29.3213306","47.8912067","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"kuwait-dr-khalid-al-saleh-psychiatry","Dr.Khalid Al Saleh ( Psychiatry )","Kuwait","Clinic","","","","","82JV+XWG, Salmiya, Kuwait","https://www.google.com/maps/search/?api=1&query=Dr.Khalid%20Al%20Saleh%20(%20Psychiatry%20)&query_place_id=ChIJC-NXz6Wdzz8RMtoptMCQCOw","29.3324327","48.044819","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Tuesday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Wednesday,hours:9 AM to 1 PM, 5 to 9 PM},{day:Thursday,hours:Closed},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:9 AM to 1 PM, 5 to 9 PM}","FALSE","2026-04-17"
"kuwait-choose","مركز choose للإستشارات النفسية","Kuwait","Clinic","","+965 9554 9255","","https://www.choose-center.com/","Al-Shuhada St, Kuwait City, Kuwait","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20choose%20%D9%84%D9%84%D8%A5%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9&query_place_id=ChIJI3oUEqJ3zz8RdQlOG_uO4yQ","29.3788962","47.9904336","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 10 PM},{day:Tuesday,hours:10 AM to 10 PM},{day:Wednesday,hours:10 AM to 10 PM},{day:Thursday,hours:10 AM to 10 PM},{day:Friday,hours:Closed},{day:Saturday,hours:9 AM to 5 PM},{day:Sunday,hours:10 AM to 10 PM}","FALSE","2026-04-17"
"kuwait-eucan-centre","EuCan Centre (مركز يوكان)","Kuwait","Clinic","","+965 6000 5838","","https://www.eucan-centre.com/","Al, Al-Ras Tower, 8th Floor, Arabian Gulf St, Salmiya 20002, Kuwait","https://www.google.com/maps/search/?api=1&query=EuCan%20Centre%20(%D9%85%D8%B1%D9%83%D8%B2%20%D9%8A%D9%88%D9%83%D8%A7%D9%86)&query_place_id=ChIJpbzjdjSdzz8RmupSbyajlhs","29.3470512","48.0923333","","ar,en","Unknown","Unknown","","{day:Monday,hours:4 to 9 PM},{day:Tuesday,hours:4 to 9 PM},{day:Wednesday,hours:4 to 9 PM},{day:Thursday,hours:4 to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:4 to 9 PM}","FALSE","2026-04-17"
"egypt-pstic-cairo","Psycho-social Services and Training Institute in Cairo (PSTIC)","Egypt","NGO","UNHCR-partnered centre providing mental health clinics and counselling through psychiatrists and psychologists, serving refugees and host communities across Cairo.","01110866333","","https://help.unhcr.org/egypt/en/partners/pstic/","Garden City, Cairo, Egypt","","30.0422","31.2310","Mental health counselling, Psychiatry, Psychosocial support","ar,en","Individual","Free","UNHCR","","TRUE","2026-04-21"
"egypt-mental-health-hotline-16328","National Mental Health Hotline Egypt","Egypt","Helpline","Free confidential mental health support hotline operated by Egypt's General Secretariat for Mental Health and Addiction Treatment (GSMHAT), part of the Ministry of Health.","16328","","https://mentalhealth.mohp.gov.eg","Cairo, Egypt","","30.0444","31.2357","Crisis support, Mental health counselling, Addiction treatment","ar","Individual","Free","Egyptian Ministry of Health","24/7","TRUE","2026-04-21"
"egypt-behman-hospital","Behman Hospital","Egypt","Hospital","Leading private psychiatric hospital in Cairo offering comprehensive mental health treatment, rehabilitation, and addiction services.","","","https://behman.com","Helwan, Cairo, Egypt","","29.8508","31.3341","Psychiatry, Mental health treatment, Rehabilitation, Addiction","ar,en","Individual","Paid","","","FALSE","2026-04-21"
"iran-social-emergency-123","Social Emergency Line (اورژانس اجتماعی)","Iran","Helpline","Iran's national 24/7 social emergency and crisis counselling line, operated free of charge by the State Welfare Organization.","123","","","Tehran, Iran","","35.6892","51.3890","Crisis support, Psychosocial counselling, Social emergency","fa","Individual","Free","State Welfare Organization of Iran","24/7","TRUE","2026-04-21"
"iran-counseling-hotline-1480","Psychological Counselling Hotline 1480","Iran","Helpline","Free telephone psychological counselling service provided 7 days a week by the State Welfare Organization of Iran.","1480","","","Tehran, Iran","","35.6892","51.3890","Psychological counselling, Mental health support","fa","Individual","Free","State Welfare Organization of Iran","Daily 08:00-24:00","TRUE","2026-04-21"
"iran-suicide-crisis-line","Suicide Crisis Line Iran","Iran","Helpline","Free confidential crisis line for people in suicidal crisis or emotional distress, operating evenings and weekends.","02154467000","","","Tehran, Iran","","35.6892","51.3890","Suicide prevention, Crisis intervention, Emotional support","fa","Individual","Free","","Daily 14:00-24:00","TRUE","2026-04-21"
"jordan-international-medical-corps","International Medical Corps Jordan","Jordan","NGO","Operates 12 community mental health centres in urban areas across Jordan in collaboration with the Ministry of Health, providing psychosocial support and case management.","","","https://internationalmedicalcorps.org/country/jordan/","Amman, Jordan","","31.9539","35.9106","Mental health, Psychosocial support, Case management","ar,en","Individual","Free","Jordanian Ministry of Health","","TRUE","2026-04-21"
"jordan-cvt-center","Center for Victims of Torture (CVT) Jordan","Jordan","NGO","Provides specialised mental health rehabilitation for survivors of torture and war trauma, primarily serving refugee communities in Jordan.","","","https://www.cvt.org/what-we-do/communities-we-serve/middle-east/jordan/","Amman, Jordan","","31.9539","35.9106","Trauma therapy, Mental health rehabilitation, Psychosocial support","ar,en","Individual","Free","","","TRUE","2026-04-21"
"jordan-al-rashid-hospital","Al-Rashid Hospital for Mental Health","Jordan","Hospital","Public psychiatric hospital under Jordan's Ministry of Health, providing inpatient and outpatient mental health services.","+962 6 476 0021","","","Amman, Jordan","","31.9777","35.9296","Psychiatry, Inpatient care, Outpatient care","ar","Individual","Subsidized","Jordanian Ministry of Health","","FALSE","2026-04-21"
"palestine-gcmhp","Gaza Community Mental Health Programme (GCMHP)","Palestine","NGO","Non-profit organisation working in mental health and human rights since 1990, providing clinical, social, research and training services to the Palestinian community in Gaza.","","","https://gcmhp.org","Gaza, Palestine","","31.5017","34.4668","Mental health, Trauma therapy, Psychosocial support, Research, Training","ar","Individual","Free","","","TRUE","2026-04-21"
"palestine-counseling-center-ramallah","Palestine Counseling Center (PCC)","Palestine","NGO","Provides psychotherapy, community mental health programmes, and advocacy across West Bank and East Jerusalem.","","","https://pcc-jer.org","Ramallah, West Bank, Palestine","","31.9038","35.2034","Psychotherapy, Counselling, Community mental health, Advocacy","ar","Individual","Subsidized","","","FALSE","2026-04-21"
"lebanon-embrace-1564","Embrace Lebanon - National Lifeline 1564","Lebanon","Helpline","Lebanon's national suicide prevention and emotional support hotline, operated 24/7 by trained volunteers supervised by licensed mental health professionals.","1564","info@embracelebanon.org","https://embracelebanon.org","Beirut, Lebanon","","33.8938","35.5018","Suicide prevention, Emotional support, Crisis intervention, Referrals","ar,en,fr","Individual","Free","Lebanese Ministry of Public Health","24/7","TRUE","2026-04-21"
"lebanon-restart-center","Restart Center for Rehabilitation of Victims of Violence","Lebanon","NGO","Specialised mental health and psychosocial support for survivors of torture and violence in Lebanon, including counselling and group therapy.","","","https://restart-lb.org","Beirut, Lebanon","","33.8938","35.5018","Trauma rehabilitation, Psychosocial support, Group therapy","ar,en","Individual","Free","","","FALSE","2026-04-21"
"tunisia-atps-hotline","ATPS - Suicide Prevention Hotline Tunisia","Tunisia","Helpline","Association Tunisienne pour la Prévention du Suicide - free confidential crisis line providing emotional support and suicide prevention counselling.","80103666","","https://atps.tn","Tunis, Tunisia","","36.8065","10.1815","Suicide prevention, Crisis support, Emotional counselling","ar,fr","Individual","Free","","","TRUE","2026-04-21"
"tunisia-hopital-razi","Hôpital Razi (La Manouba)","Tunisia","Hospital","Tunisia's main psychiatric hospital, providing comprehensive inpatient, outpatient, and emergency mental health care.","","","","La Manouba, Tunis, Tunisia","","36.8101","10.0984","Psychiatry, Inpatient care, Outpatient care, Emergency","ar,fr","Individual","Subsidized","Tunisian Ministry of Health","","FALSE","2026-04-21"
