scrape_id,query,country,name,category,address,phone,website,email,lat,lng,google_maps_url,rating,reviews_count,hours,approved,notes
"ChIJax50scfXVBURc47h6pI0Y3k","mental health hotline crisis helpline Iraq","Iraq","Mental Health Office - Kirkuk Health Department","Mental health service","F92J+3HW, Kirkuk, Kirkuk Governorate, Iraq","","","","35.4506203","44.3820593","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Office%20-%20Kirkuk%20Health%20Department&query_place_id=ChIJax50scfXVBURc47h6pI0Y3k","","","[]","",""
"ChIJLYB37CwiB0ARsxgRVLg5qTE","mental health hotline crisis helpline Iraq","Iraq","Joint Crisis Coordination Center (JCC) , ناوەندی هاوبەشی هەماهەنگی قەیرانەکان","Government office","Kirkuk Road, Erbil, Adala, 44001, Iraq","+964 750 754 3946","","","36.1396","44.0204236","https://www.google.com/maps/search/?api=1&query=Joint%20Crisis%20Coordination%20Center%20(JCC)%20%2C%20%D9%86%D8%A7%D9%88%DB%95%D9%86%D8%AF%DB%8C%20%D9%87%D8%A7%D9%88%D8%A8%DB%95%D8%B4%DB%8C%20%D9%87%DB%95%D9%85%D8%A7%D9%87%DB%95%D9%86%DA%AF%DB%8C%20%D9%82%DB%95%DB%8C%D8%B1%D8%A7%D9%86%DB%95%DA%A9%D8%A7%D9%86&query_place_id=ChIJLYB37CwiB0ARsxgRVLg5qTE","3.9","12","[]","",""
"ChIJnWNOmI8nB0ARjMdEabzbOoE","mental health hotline crisis helpline Iraq","Iraq","1","Mental health service","Jamila Mantk Mosque مزگەوتی جمیلە مەنتک, Kasnazan, 44001, Iraq","+964 751 700 2143","","","36.1977746","44.1471429","https://www.google.com/maps/search/?api=1&query=1&query_place_id=ChIJnWNOmI8nB0ARjMdEabzbOoE","5","1","[{""day"":""Monday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8:30 AM to 4 PM""}]","",""
"ChIJ73JeAEmLCEAR1LST-caa98Q","mental health hotline crisis helpline Iraq","Iraq","منظمة أطباء بلا حدود MSF-H","Mental health service","Duhok, kurdistan، 42001, Iraq","+964 783 496 2069","","","36.8438926","42.9360365","https://www.google.com/maps/search/?api=1&query=%D9%85%D9%86%D8%B8%D9%85%D8%A9%20%D8%A3%D8%B7%D8%A8%D8%A7%D8%A1%20%D8%A8%D9%84%D8%A7%20%D8%AD%D8%AF%D9%88%D8%AF%20MSF-H&query_place_id=ChIJ73JeAEmLCEAR1LST-caa98Q","","","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJrYcdHCLXXhUR1QnOaodPJec","mental health hotline crisis helpline Iraq","Iraq","مستشفى الامراض العقلية والنفسية Mental and Psychiatric Hospital","Mental health clinic","285V+RW6, Najaf, Najaf Governorate, Iraq","","","","32.0095443","44.344768","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%20%D8%A7%D9%84%D8%A7%D9%85%D8%B1%D8%A7%D8%B6%20%D8%A7%D9%84%D8%B9%D9%82%D9%84%D9%8A%D8%A9%20%D9%88%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9%20Mental%20and%20Psychiatric%20Hospital&query_place_id=ChIJrYcdHCLXXhUR1QnOaodPJec","3.1","10","[]","",""
"ChIJw2c9oFE3AEAR0-g78hc191A","mental health hotline crisis helpline Iraq","Iraq","Soz Mental Hospital","Mental health service","J6MF+R5 Soz Mental Hospital, Kalawanan, Sulaymaniyah Governorate, 46001, Iraq","+964 772 213 5183","","","35.6345625","45.2229375","https://www.google.com/maps/search/?api=1&query=Soz%20Mental%20Hospital&query_place_id=ChIJw2c9oFE3AEAR0-g78hc191A","5","3","[{""day"":""Monday"",""hours"":""8 AM to 1 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 1 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 1 PM""},{""day"":""Thursday"",""hours"":""8 AM to 12 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 1 PM""}]","",""
"ChIJr9-U1K9ZwokR0ClNh4K9zxA","mental health hotline crisis helpline Iraq","Iraq","SPCA International","Animal protection organization","242 W 30th St, New York, NY 10001","(212) 244-7722","https://www.spcai.org/","","40.7490646","-73.9940614","https://www.google.com/maps/search/?api=1&query=SPCA%20International&query_place_id=ChIJr9-U1K9ZwokR0ClNh4K9zxA","4.8","181","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJcwNk8wc9tokR2M0xb7eyPDY","mental health hotline crisis helpline Iraq","Iraq","Coalition to Salute America's Heroes","Veterans organization","552 Fort Evans Rd NE STE 300, Leesburg, VA 20176","(703) 291-4605","https://saluteheroes.org/","","39.1049319","-77.5267329","https://www.google.com/maps/search/?api=1&query=Coalition%20to%20Salute%20America's%20Heroes&query_place_id=ChIJcwNk8wc9tokR2M0xb7eyPDY","5","18","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJbX3QNeQU-4kRNHWBolTXwSo","mental health hotline crisis helpline Iraq","Iraq","Cape Cod Hospital","Hospital","27 Park St, Hyannis, MA 02601","(508) 771-1800","https://www.capecodhealth.org/locations/profile/cape-cod-hospital/?utm_source=YextRON&utm_medium=Organic&utm_campaign=Website","","41.6527374","-70.2731793","https://www.google.com/maps/search/?api=1&query=Cape%20Cod%20Hospital&query_place_id=ChIJbX3QNeQU-4kRNHWBolTXwSo","2.9","379","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJ____gB0l6IkRCZ9CW3PQeG8","mental health hotline crisis helpline Iraq","Iraq","Northport VA Medical Center","Veterans hospital","79 Middleville Rd, Northport, NY 11768","(631) 261-4400","http://www.northport.va.gov/","","40.8940235","-73.3085559","https://www.google.com/maps/search/?api=1&query=Northport%20VA%20Medical%20Center&query_place_id=ChIJ____gB0l6IkRCZ9CW3PQeG8","4","220","[{""day"":""Monday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJMZEqPaVZwokR_pc8BKhIFfE","mental health hotline crisis helpline Iraq","Iraq","Dr. Ditzell Psychiatry","Psychiatrist","65 Broadway # 901, New York, NY 10006","(646) 751-7908","https://jeffditzellpsychiatry.com/","","40.7072238","-74.0123341","https://www.google.com/maps/search/?api=1&query=Dr.%20Ditzell%20Psychiatry&query_place_id=ChIJMZEqPaVZwokR_pc8BKhIFfE","4.6","74","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJJ3hqaLU0K4gR-OhOkR6v0_w","mental health hotline crisis helpline Iraq","Iraq","Covenant House Toronto","Homeless shelter","20 Gerrard St E, Toronto, ON M5B 2P3, Canada","+1 416-598-4898","https://covenanthousetoronto.ca/","","43.6593389","-79.3814875","https://www.google.com/maps/search/?api=1&query=Covenant%20House%20Toronto&query_place_id=ChIJJ3hqaLU0K4gR-OhOkR6v0_w","3.8","211","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJZQJN_gBZwokRH4lCL3AHfjs","mental health hotline crisis helpline Iraq","Iraq","Iraq and Afghanistan Veterans of America","Veterans organization","80 M St SE Fl 2, Washington, DC 20003","(202) 544-7692","http://iava.org/","","38.8767875","-77.006359","https://www.google.com/maps/search/?api=1&query=Iraq%20and%20Afghanistan%20Veterans%20of%20America&query_place_id=ChIJZQJN_gBZwokRH4lCL3AHfjs","2.4","26","[]","",""
"ChIJORc2qBYJNIgRZrqvOqbDteg","mental health clinic Palestine","Palestine","East Palestine Resiliency Center","Wellness center","50410 OH-14, East Palestine, OH 44413","(330) 718-8260","https://www.facebook.com/profile.php?id=61555198420603","","40.8612174","-80.5496022","https://www.google.com/maps/search/?api=1&query=East%20Palestine%20Resiliency%20Center&query_place_id=ChIJORc2qBYJNIgRZrqvOqbDteg","","","[{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""8 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJNTKq6nhkSIYRP7d7FKFInGI","mental health clinic Palestine","Palestine","Palestine Regional Medical Center Psychiatric Services","Psychiatric hospital","4000 TX-256 Loop, Palestine, TX 75801","(903) 731-1000","http://www.palestineregional.com/","","31.7386654","-95.6444632","https://www.google.com/maps/search/?api=1&query=Palestine%20Regional%20Medical%20Center%20Psychiatric%20Services&query_place_id=ChIJNTKq6nhkSIYRP7d7FKFInGI","1.8","9","[{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""2 to 4 PM""},{""day"":""Sunday"",""hours"":""2 to 4 PM""}]","",""
"ChIJ6bg1qLILNIgRpvkcjIFTDaI","mental health clinic Palestine","Palestine","Insight Clinical Counseling and Wellness, LLC","Mental health clinic","678 E Taggart St, East Palestine, OH 44413","(330) 932-2095","http://www.insightclinicalcounseling.com/","","40.8347548","-80.5276097","https://www.google.com/maps/search/?api=1&query=Insight%20Clinical%20Counseling%20and%20Wellness%2C%20LLC&query_place_id=ChIJ6bg1qLILNIgRpvkcjIFTDaI","5","4","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""7:30 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""2 to 5:30 PM""},{""day"":""Thursday"",""hours"":""7:30 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJrSQhwehbwokRY3dZN88pM4w","mental health clinic Palestine","Palestine","Pesach Tikvah Door of Hope","Mental health clinic","926 Bedford Ave, Brooklyn, NY 11205","(718) 875-6900","http://www.pesachtikvah.org/","","40.693178","-73.9561454","https://www.google.com/maps/search/?api=1&query=Pesach%20Tikvah%20Door%20of%20Hope&query_place_id=ChIJrSQhwehbwokRY3dZN88pM4w","3.1","9","[{""day"":""Monday"",""hours"":""9 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 9 PM""},{""day"":""Thursday"",""hours"":""9 AM to 9 PM""},{""day"":""Friday"",""hours"":""9 AM to 1 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""10 AM to 8 PM""}]","",""
"ChIJS-tVXzJFwokRRuT0Z_91haY","mental health clinic Palestine","Palestine","Pesach Tikvah","Mental health clinic","5309 18th Ave, Brooklyn, NY 11204","(718) 875-6900","http://www.pesachtikvah.org/","","40.6256726","-73.9833243","https://www.google.com/maps/search/?api=1&query=Pesach%20Tikvah&query_place_id=ChIJS-tVXzJFwokRRuT0Z_91haY","3.5","13","[]","",""
"ChIJd5PJCYnkM4gRWkQxeNZCctU","mental health clinic Palestine","Palestine","Youth Intensive Services","Mental health service","238 S Meridian Rd, Youngstown, OH 44509","(330) 318-3436","http://www.youthintensiveservices.com/","","41.096304","-80.7115228","https://www.google.com/maps/search/?api=1&query=Youth%20Intensive%20Services&query_place_id=ChIJd5PJCYnkM4gRWkQxeNZCctU","3.4","32","[{""day"":""Monday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJO_sjh4pkSIYRQkwssFM9mCk","mental health clinic Palestine","Palestine","Palestine Regional Medical Center","General hospital","2900 TX-256 Loop, Palestine, TX 75801","(903) 731-1000","https://www.palestineregional.com/","","31.7325793","-95.6273111","https://www.google.com/maps/search/?api=1&query=Palestine%20Regional%20Medical%20Center&query_place_id=ChIJO_sjh4pkSIYRQkwssFM9mCk","3.5","350","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJtRS5oHxkSIYR7tOKtVSifrA","mental health clinic Palestine","Palestine","Access","Mental health service","3320 TX-256 Loop, Palestine, TX 75801","(903) 723-6136","http://www.accessmhmr.org/","","31.7366196","-95.6357538","https://www.google.com/maps/search/?api=1&query=Access&query_place_id=ChIJtRS5oHxkSIYR7tOKtVSifrA","3.1","25","[{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJO_sjh4pkSIYR9u37RBZmjk8","mental health clinic Palestine","Palestine","Psychiatric Center At Trinity","Psychiatric hospital","2900 TX-256 Loop, Palestine, TX 75801","(817) 336-4638","http://www.palestineregional.com/","","31.7325094","-95.6271991","https://www.google.com/maps/search/?api=1&query=Psychiatric%20Center%20At%20Trinity&query_place_id=ChIJO_sjh4pkSIYR9u37RBZmjk8","","","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJ2z4Xhw02TasRvhOqsCtKf8Y","mental health clinic Palestine","Palestine","School-Based Behavior Consultation","Applied behavior analysis therapist","7375 US-52, New Palestine, IN 46163","(888) 877-7222","http://www.sbbcaba.com/","","39.7310859","-85.9395127","https://www.google.com/maps/search/?api=1&query=School-Based%20Behavior%20Consultation&query_place_id=ChIJ2z4Xhw02TasRvhOqsCtKf8Y","5","12","[{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""8 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJr3tjMJQ5a4gRtRcQ1jhfL7o","mental health clinic Palestine","Palestine","Dragonfly Family Counseling","Mental health service","16 E Main St, New Palestine, IN 46163","(317) 210-2570","http://www.dragonflyfamilycounseling.com/","","39.7211227","-85.8887959","https://www.google.com/maps/search/?api=1&query=Dragonfly%20Family%20Counseling&query_place_id=ChIJr3tjMJQ5a4gRtRcQ1jhfL7o","5","2","[{""day"":""Monday"",""hours"":""10 AM to 2 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 4 PM""},{""day"":""Thursday"",""hours"":""10 AM to 4 PM""},{""day"":""Friday"",""hours"":""10 AM to 2 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJzca52iPREGkR7OytgfLEPOY","mental health clinic Palestine","Palestine","Taraja Family Counseling","Family counselor","16 E Main St, New Palestine, IN 46163","(317) 641-4852","http://www.tarajafamilycounseling.com/","","39.7211227","-85.8887959","https://www.google.com/maps/search/?api=1&query=Taraja%20Family%20Counseling&query_place_id=ChIJzca52iPREGkR7OytgfLEPOY","5","1","[{""day"":""Monday"",""hours"":""10 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 1 PM""},{""day"":""Thursday"",""hours"":""10 AM to 6 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJla5jXt4LNIgR0gW4iydVu1Y","mental health clinic Palestine","Palestine","Amy L Moser, APRN-CNP","Nurse practitioner","132 N Market St, East Palestine, OH 44413","(330) 426-9484","https://www.mercy.com/find-a-doctor/physicians/amy-l-moser/755133","","40.8343754","-80.5396346","https://www.google.com/maps/search/?api=1&query=Amy%20L%20Moser%2C%20APRN-CNP&query_place_id=ChIJla5jXt4LNIgR0gW4iydVu1Y","5","13","[{""day"":""Monday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJMRihd_FHa4gRcArASILZSjc","mental health clinic Palestine","Palestine","Kristin S. Bagley, MD","Family practice physician","7375 US-52 #403, New Palestine, IN 46163","(317) 861-4171","https://www.hancockregionalhospital.org/doctor/kristin-bagley-md/?loc=1310&from=#doctor-listing","","39.7259734","-85.9159121","https://www.google.com/maps/search/?api=1&query=Kristin%20S.%20Bagley%2C%20MD&query_place_id=ChIJMRihd_FHa4gRcArASILZSjc","4.2","10","[]","",""
"ChIJMxdjagSoxokRSvK3lQ9yPEA","mental health clinic Palestine","Palestine","Lenape Valley Foundation Central Bucks Crisis Center","Mental health service","595 W State St, Doylestown, PA 18901","(215) 345-2273","http://www.lenapevf.org/","","40.3114103","-75.1471005","https://www.google.com/maps/search/?api=1&query=Lenape%20Valley%20Foundation%20Central%20Bucks%20Crisis%20Center&query_place_id=ChIJMxdjagSoxokRSvK3lQ9yPEA","2.1","17","[]","",""
