id,name,country,type,description,phone,email,website,address,google_maps_url,lat,lng,services,languages,session_type,pricing,stakeholders,hours,verified,date_added,_flag_reason
"iran-parisa-zivari-ma-lmft","Parisa Zivari, MA, LMFT","Iran","Clinic","","(818) 497-7725","","https://www.parisazivari.com/","5950 Canoga Ave UNIT 550, Woodland Hills, CA 91364","https://www.google.com/maps/search/?api=1&query=Parisa%20Zivari%2C%20MA%2C%20LMFT&query_place_id=ChIJG_vfrs-XwoARPVSni0nxz4M","34.1781514","-118.5969841","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-mental-health-center","Mental Health Center","Iran","PHCC","","(310) 601-9999","","https://www.mentalhealthctr.com/","8631 W 3rd St, Los Angeles, CA 90048","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Center&query_place_id=ChIJzdGjRE25woARJHA1ONpVL7w","34.0737665","-118.3804812","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 5 PM},{day:Tuesday,hours:8:30 AM to 5 PM},{day:Wednesday,hours:8:30 AM to 5 PM},{day:Thursday,hours:8:30 AM to 5 PM},{day:Friday,hours:8:30 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-dr-farnaz-zendehdel","Dr. Farnaz Zendehdel","Iran","Clinic","","(310) 801-0544","","https://drfarnazzendehdel.com/","10850 Wilshire Blvd #520, Los Angeles, CA 90024","https://www.google.com/maps/search/?api=1&query=Dr.%20Farnaz%20Zendehdel&query_place_id=ChIJ87nU23-7woARkR3ifqbcQVw","34.0590147","-118.4416961","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-pirnia-nanaz-phd","Pirnia Nanaz PhD","Iran","Clinic","","(310) 286-1480","","","400 S Beverly Dr #440, Beverly Hills, CA 90212","https://www.google.com/maps/search/?api=1&query=Pirnia%20Nanaz%20PhD&query_place_id=ChIJy0NWuVS5woARayzAmwIcc3E","34.059222","-118.397889","","ar","Unknown","Unknown","","{day:Monday,hours:10 AM to 5 PM},{day:Tuesday,hours:10 AM to 5 PM},{day:Wednesday,hours:10 AM to 5 PM},{day:Thursday,hours:10 AM to 5 PM},{day:Friday,hours:10 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-shafa-psychiatry-and-consulting-services","Shafa Psychiatry and Consulting Services","Iran","Clinic","","(657) 341-4422","","https://www.mental-md.com/","601 Yorba Linda Blvd Ste 2, Placentia, CA 92870","https://www.google.com/maps/search/?api=1&query=Shafa%20Psychiatry%20and%20Consulting%20Services&query_place_id=ChIJU5-qpDDV3IAR_z2_y_u3Hoc","33.8897068","-117.8545092","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:9 AM to 5 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-saghian-psychological-services-orly-saghian-psy-d","Saghian Psychological Services - Orly Saghian, Psy.D","Iran","Clinic","","(818) 981-1681","","http://www.doctororly.com/","16055 Ventura Blvd #930, Encino, CA 91436","https://www.google.com/maps/search/?api=1&query=Saghian%20Psychological%20Services%20-%20Orly%20Saghian%2C%20Psy.D&query_place_id=ChIJ0fCHeYmXwoAR6YcC4T2MRYk","34.1567666","-118.4829626","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Iran"
"iran-laleh-saedi","Laleh Saedi","Iran","Clinic","","(818) 486-7977","","http://calm-and-clarity.com/","23241 Ventura Blvd SUITE 306, Woodland Hills, CA 91367","https://www.google.com/maps/search/?api=1&query=Laleh%20Saedi&query_place_id=ChIJ4dJoh_ifwoARTpZgLVIcz7A","34.1621904","-118.6322637","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 6 PM},{day:Tuesday,hours:9 AM to 6 PM},{day:Wednesday,hours:9 AM to 6 PM},{day:Thursday,hours:9 AM to 6 PM},{day:Friday,hours:9 AM to 6 PM},{day:Saturday,hours:9 AM to 6 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-dr-farah-pezeshki-phd","Dr. Farah Pezeshki, PHD","Iran","Clinic","","(213) 430-6700","","","529 Maple Ave, Los Angeles, CA 90013","https://www.google.com/maps/search/?api=1&query=Dr.%20Farah%20Pezeshki%2C%20PHD&query_place_id=ChIJO5WoxDXGwoARmPofkGKKivc","34.0448671","-118.247586","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Iran"
"iran-west-central-family-mental-health-center","West Central Family Mental Health Center","Iran","PHCC","","(323) 298-3680","","http://dmh.lacounty.gov/wps/portal/dmh/!ut/p/c4/04_SB8K8xLLM9MSSzPy8xBz9CP0os3hXAwMDd3-3YCN3YzdHA09XF-MQvwATQ8swI_2CbEdFAPqQAM0!/?current=true&urile=wcm:path:/dmh+content/dmh+site/home/press+center/publications/enews/aboutus/west+central+fmhc+hosts+resource+fair","3609 10th Ave, Los Angeles, CA 90018","https://www.google.com/maps/search/?api=1&query=West%20Central%20Family%20Mental%20Health%20Center&query_place_id=ChIJ4-Swcim4woARKRmrunlN9_Y","34.0226455","-118.3284758","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-kheir-clinic","Kheir Clinic","Iran","PHCC","","(213) 235-2500","","http://www.lakheir.org/","3727 W 6th St #200, Los Angeles, CA 90020","https://www.google.com/maps/search/?api=1&query=Kheir%20Clinic&query_place_id=ChIJJVS9x5y4woARTB-NnFzQ4dw","34.0638586","-118.30373","","ar","Unknown","Unknown","","{day:Monday,hours:9:30 AM to 5:30 PM},{day:Tuesday,hours:8:30 AM to 5:30 PM},{day:Wednesday,hours:8:30 AM to 5:30 PM},{day:Thursday,hours:8:30 AM to 5:30 PM},{day:Friday,hours:8:30 AM to 5:30 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-los-angeles-mental-health","Los Angeles Mental Health","Iran","Clinic","","(323) 894-0571","","https://losangelesmentalhealth.com/location/los-angeles-county/residential-mental-health-facility-in-tarzana/?utm_campaign=gmb","5310 Bothwell Rd, Tarzana, CA 91356","https://www.google.com/maps/search/?api=1&query=Los%20Angeles%20Mental%20Health&query_place_id=ChIJcb_LELiZwoARjoHGEYqpeA4","34.1675494","-118.5604495","","ar","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Iran"
"iran-horizon-community-mental-health-center","Horizon Community Mental Health Center","Iran","PHCC","","(818) 527-1618","","https://www.horizoncmhc.com/","19730 Ventura Blvd #104, Woodland Hills, CA 91364","https://www.google.com/maps/search/?api=1&query=Horizon%20Community%20Mental%20Health%20Center&query_place_id=ChIJI55t_K6bwoAR6TPRqVeSoyE","34.1717263","-118.5635004","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 4 PM},{day:Tuesday,hours:9 AM to 4 PM},{day:Wednesday,hours:9 AM to 4 PM},{day:Thursday,hours:9 AM to 4 PM},{day:Friday,hours:9 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-mental-fitness-clinic","Mental Fitness Clinic","Iran","Clinic","","(310) 935-0032","","http://mentalfitnessclinic.com/","11400 W Olympic Blvd Suite 660, Los Angeles, CA 90064","https://www.google.com/maps/search/?api=1&query=Mental%20Fitness%20Clinic&query_place_id=ChIJA8XUaE-7woARL8YY2vjUULg","34.0355995","-118.4423222","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 8 PM},{day:Tuesday,hours:7 AM to 8 PM},{day:Wednesday,hours:7 AM to 8 PM},{day:Thursday,hours:7 AM to 8 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-kimia-wellness","Kimia Wellness","Iran","Clinic","","(424) 274-2632","","http://kimiawellness.com/","8105 W 3rd St, Los Angeles, CA 90048","https://www.google.com/maps/search/?api=1&query=Kimia%20Wellness&query_place_id=ChIJv2VTqa27woARNJzQhafaUzs","34.0724037","-118.3662387","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 7 PM},{day:Wednesday,hours:9 AM to 7 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:10 AM to 4 PM}","FALSE","2026-04-17","coords_outside_Iran"
"iran-shahin-sakhi-m-d-ph-d-inc","Shahin Sakhi, M.D., Ph.D., Inc.","Iran","Clinic","","(310) 927-2578","","http://shahin.bol.ucla.edu/","2100 Sawtelle Blvd, Los Angeles, CA 90025","https://www.google.com/maps/search/?api=1&query=Shahin%20Sakhi%2C%20M.D.%2C%20Ph.D.%2C%20Inc.&query_place_id=ChIJIwA4-4G8woARP-wbqFTYMfI","34.0394885","-118.4420688","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Iran"
"iran-pars-equality-center","Pars Equality Center","Iran","NGO","","(818) 616-3091","","http://parsequalitycenter.org/","4954 Van Nuys Blvd #201, Sherman Oaks, CA 91403","https://www.google.com/maps/search/?api=1&query=Pars%20Equality%20Center&query_place_id=ChIJF5Z5NLaXwoAR2_pFzmC84sg","34.1609235","-118.4481811","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 3 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-ellie-mizani-md","Ellie Mizani, MD","Iran","Clinic","","(310) 601-9999","","https://www.mentalhealthctr.com/","8631 W 3rd St # 1100E, Los Angeles, CA 90048","https://www.google.com/maps/search/?api=1&query=Ellie%20Mizani%2C%20MD&query_place_id=ChIJzdGjRE25woARliLSrll9y_g","34.0738287","-118.3804383","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-progeny-psychiatric-clinic","Progeny Psychiatric Clinic","Iran","Clinic","","(949) 722-7118","","https://www.progenyclinic.com/","17782 Cowan suite a, Irvine, CA 92614","https://www.google.com/maps/search/?api=1&query=Progeny%20Psychiatric%20Clinic&query_place_id=ChIJHXwSacTe3IARFN4RAoTy15I","33.695508","-117.8623332","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 6 PM},{day:Tuesday,hours:7 AM to 6 PM},{day:Wednesday,hours:7 AM to 6 PM},{day:Thursday,hours:7 AM to 6 PM},{day:Friday,hours:7 AM to 6 PM},{day:Saturday,hours:8 AM to 2 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"jordan-pma-assessment-and-counseling-cleveland","PMA Assessment and Counseling - Cleveland","Jordan","Clinic","","(216) 538-7198","","https://www.pmapsychological.com/","3500 Lorain Ave Suite 300, Cleveland, OH 44113","https://www.google.com/maps/search/?api=1&query=PMA%20Assessment%20and%20Counseling%20-%20Cleveland&query_place_id=ChIJg-AL30VKFakRPGSFLyeKQX8","41.4814691","-81.7109798","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 9 PM},{day:Saturday,hours:9 AM to 6 PM},{day:Sunday,hours:9 AM to 9 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-lifestance-therapists-psychiatrists-rocky-river","LifeStance Therapists & Psychiatrists Rocky River","Jordan","Clinic","","(440) 568-6108","","https://lifestance.com/location/rocky-river-oh-20545-center-ridge-rd/?utm_source=gmb&utm_medium=organic&utm_campaign=locations","20545 Center Ridge Rd Suite 305, Rocky River, OH 44116","https://www.google.com/maps/search/?api=1&query=LifeStance%20Therapists%20%26%20Psychiatrists%20Rocky%20River&query_place_id=ChIJ5UOVS1btMIgR5IC9MS_XwL8","41.4620856","-81.847545","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 5 PM},{day:Tuesday,hours:8:30 AM to 5 PM},{day:Wednesday,hours:8:30 AM to 5 PM},{day:Thursday,hours:8:30 AM to 5 PM},{day:Friday,hours:8:30 AM to 5 PM},{day:Saturday,hours:8:30 AM to 5 PM},{day:Sunday,hours:8:30 AM to 5 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-lifestance-therapists-psychiatrists-independence","LifeStance Therapists & Psychiatrists Independence","Jordan","Clinic","","(216) 750-4100","","https://lifestance.com/location/independence-oh-6500/?utm_source=gmb&utm_medium=organic&utm_campaign=locations","6500 Rockside Rd Ste 385, Independence, OH 44131","https://www.google.com/maps/search/?api=1&query=LifeStance%20Therapists%20%26%20Psychiatrists%20Independence&query_place_id=ChIJM-mIqXDlMIgRohXXR1r2ziQ","41.3943379","-81.6452635","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-jordan-community-resource-center","Jordan Community Resource Center","Jordan","Clinic","","(216) 441-2496","","http://www.jordan4change.org/","30841 Euclid Ave, Willoughby, OH 44094","https://www.google.com/maps/search/?api=1&query=Jordan%20Community%20Resource%20Center&query_place_id=ChIJERnDK9f8MIgRbP8wwtP4av4","41.623031","-81.4508623","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-lifestance-therapists-psychiatrists-north-olmsted","LifeStance Therapists & Psychiatrists North Olmsted","Jordan","Clinic","","(216) 468-5002","","https://lifestance.com/location/north-olmsted-oh-25111-country-club-blvd/?utm_source=gmb&utm_medium=organic&utm_campaign=locations","25111 Country Club Blvd #290, North Olmsted, OH 44070","https://www.google.com/maps/search/?api=1&query=LifeStance%20Therapists%20%26%20Psychiatrists%20North%20Olmsted&query_place_id=ChIJx4YQWnSTMIgRY8BNNTZuajE","41.413501","-81.906495","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 6 PM},{day:Tuesday,hours:8 AM to 6 PM},{day:Wednesday,hours:8 AM to 6 PM},{day:Thursday,hours:8 AM to 6 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-mind-trek-counseling","Mind Trek Counseling","Jordan","Clinic","","(216) 868-4841","","https://www.mindtrekcounseling.com/","2460 Fairmount Blvd # 209, Cleveland Heights, OH 44106","https://www.google.com/maps/search/?api=1&query=Mind%20Trek%20Counseling&query_place_id=ChIJmUgdbnYiSkARfePBg37562M","41.5007433","-81.5925663","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 7 PM},{day:Tuesday,hours:9 AM to 7 PM},{day:Wednesday,hours:9 AM to 7 PM},{day:Thursday,hours:9 AM to 7 PM},{day:Friday,hours:9 AM to 7 PM},{day:Saturday,hours:9 AM to 7 PM},{day:Sunday,hours:9 AM to 7 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-the-phoenix-counseling-center","The Phoenix Counseling Center","Jordan","Clinic","","(440) 732-5252","","http://www.myphxcenter.com/","23550 Center Ridge Rd Suite 102, Westlake, OH 44145","https://www.google.com/maps/search/?api=1&query=The%20Phoenix%20Counseling%20Center&query_place_id=ChIJVTfoGJGTMIgREiBqatnIQ08","41.4569673","-81.881778","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 7 PM},{day:Tuesday,hours:9 AM to 7 PM},{day:Wednesday,hours:9 AM to 7 PM},{day:Thursday,hours:9 AM to 7 PM},{day:Friday,hours:9 AM to 7 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-cle-counseling-and-wellness-center","CLE Counseling and Wellness Center","Jordan","Clinic","","(440) 508-6928","","https://counselinginthecle.com/","24500 Center Ridge Rd STE 120, Westlake, OH 44145","https://www.google.com/maps/search/?api=1&query=CLE%20Counseling%20and%20Wellness%20Center&query_place_id=ChIJD9TMcIKTMIgRGbio-Ch2_rw","41.458934","-81.8929073","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-healing-pathways-cleveland","Healing Pathways Cleveland","Jordan","Clinic","","(216) 563-1661","","http://www.healingpathwayscle.com/","22255 Center Ridge Rd Suite 300, Rocky River, OH 44116","https://www.google.com/maps/search/?api=1&query=Healing%20Pathways%20Cleveland&query_place_id=ChIJwTNY8cntMIgRIZF1jhkQ5ak","41.4579223","-81.8646934","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-adamhs-board-of-cuyahoga-county","ADAMHS Board of Cuyahoga County","Jordan","Clinic","","(216) 241-3400","","http://www.adamhscc.org/","2012 W 25th St, Cleveland, OH 44113","https://www.google.com/maps/search/?api=1&query=ADAMHS%20Board%20of%20Cuyahoga%20County&query_place_id=ChIJfRplJpr_MIgRg3WHtLY7_zs","41.4839539","-81.7033748","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 4 PM},{day:Tuesday,hours:8 AM to 4 PM},{day:Wednesday,hours:8 AM to 4 PM},{day:Thursday,hours:8 AM to 4 PM},{day:Friday,hours:8 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-cornerstone-behavioral-health","Cornerstone Behavioral Health","Jordan","Clinic","","(216) 302-4077","","https://www.cornerstonebehavioralhealth.org/?utm_source=gmb&utm_medium=organic","17415 Northwood Ave #201, Lakewood, OH 44107","https://www.google.com/maps/search/?api=1&query=Cornerstone%20Behavioral%20Health&query_place_id=ChIJsdbe3UD_MIgRhulR2hCZjyo","41.4858773","-81.817015","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:8 AM to 8 PM},{day:Sunday,hours:8 AM to 8 PM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-centered-psychology","Centered Psychology","Jordan","Clinic","","(440) 249-7990","","http://www.centeredohio.com/","24600 Detroit Rd Suite 240, Westlake, OH 44145","https://www.google.com/maps/search/?api=1&query=Centered%20Psychology&query_place_id=ChIJn7yMmF3tMIgRkzH7kmmYPWA","41.4718688","-81.8932835","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 6 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 6 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 5:30 PM},{day:Saturday,hours:9 AM to 12 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-psychological-and-wellness-management","Psychological and Wellness Management","Jordan","Clinic","","(440) 223-5450","","http://psychwellnessohio.com/","7466 Auburn Rd b3, Concord, OH 44077","https://www.google.com/maps/search/?api=1&query=Psychological%20and%20Wellness%20Management&query_place_id=ChIJ5XqVPrCjMYgR42AyZ3-BCYQ","41.6690493","-81.2443575","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 6 PM},{day:Saturday,hours:9 AM to 12 PM},{day:Sunday,hours:9 to 11 AM}","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-emotional-care-llc","Emotional Care, LLC","Jordan","Clinic","","(216) 246-9437","","https://emotionalcarellc.com/","5010 Mayfield Rd, Lyndhurst, OH 44124","https://www.google.com/maps/search/?api=1&query=Emotional%20Care%2C%20LLC&query_place_id=ChIJq6paKsT8MIgR2lYlnf0SiEI","41.5190128","-81.4993478","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Jordan"
"jordan-the-child-family-counseling-center-of-westlake","The Child & Family Counseling Center of Westlake","Jordan","Clinic","","(440) 250-9414","","http://childcounselingwestlake.com/staff","Regency Centre, 26032 Detroit Rd #1, Westlake, OH 44145","https://www.google.com/maps/search/?api=1&query=The%20Child%20%26%20Family%20Counseling%20Center%20of%20Westlake&query_place_id=ChIJc1--R4eSMIgRnnrEerfygWU","41.4702758","-81.9092025","","ar","Unknown","Unknown","","{day:Monday,hours:10 AM to 6 PM},{day:Tuesday,hours:10 AM to 6 PM},{day:Wednesday,hours:10 AM to 6 PM},{day:Thursday,hours:10 AM to 6 PM},{day:Friday,hours:10 AM to 3 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Jordan"
"iran-monarchs-therapy","Monarchs Therapy","Iran","Clinic","","(818) 741-1221","","","3156 Foothill Boulevard Suite C, La Crescenta-Montrose, California 91214-4258","https://www.google.com/maps/place/Monarchs Therapy/@34.228926,-118.248346,14z/data=!3m1!4b1!4m9!3m8!5m2!4m1!1i2!8m2!3d34.228926!4d-118.248346!16snull!17Bnull","34.228926","-118.248346","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 9 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-lillian-farzan-lmft-121953","Lillian Farzan, LMFT #121953","Iran","Clinic","","(424) 835-1702","","https://www.lillianfarzan.com/","1301 Brockton Ave, Los Angeles, CA 90025","https://www.google.com/maps/search/?api=1&query=Lillian%20Farzan%2C%20LMFT%20%23121953&query_place_id=ChIJc18AW1cM6q0Rj3VvqZq2g7E","34.0402506","-118.4607638","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 2 PM},{day:Tuesday,hours:8 AM to 2 PM},{day:Wednesday,hours:8 AM to 2 PM},{day:Thursday,hours:8 AM to 2 PM},{day:Friday,hours:9 AM to 3 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-chapters-family-treatment-center","Chapters Family Treatment Center","Iran","Clinic","","(818) 741-1119","","https://www.chapterstreatment.com/","21600 Oxnard St, Woodland Hills, CA 91367","https://www.google.com/maps/search/?api=1&query=Chapters%20Family%20Treatment%20Center&query_place_id=ChIJCVcnd3uZwoAROHtzEvc56x8","34.1784628","-118.600315","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:8 AM to 8 PM},{day:Sunday,hours:8 AM to 8 PM}","FALSE","2026-04-17","coords_outside_Iran"
"iran-dr-minoo-saeedvafa","Dr. Minoo Saeedvafa","Iran","Clinic","","(310) 339-7667","","http://www.minoosaeedvafa.com/","520 S Sepulveda Blvd #402, Los Angeles, CA 90049","https://www.google.com/maps/search/?api=1&query=Dr.%20Minoo%20Saeedvafa&query_place_id=ChIJVf8AcZe8woARgBFxgLMpRJU","34.0659774","-118.4595984","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-david-leviadin-md-fipa","David Leviadin, MD, FIPA","Iran","Clinic","","(310) 888-8050","","","450 N Bedford Dr #204, Beverly Hills, CA 90210","https://www.google.com/maps/search/?api=1&query=David%20Leviadin%2C%20MD%2C%20FIPA&query_place_id=ChIJIQXJGQi8woARNGwVtXQRBuU","34.069048","-118.405706","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 7 PM},{day:Tuesday,hours:9 AM to 7 PM},{day:Wednesday,hours:9 AM to 7 PM},{day:Thursday,hours:9 AM to 7 PM},{day:Friday,hours:9 AM to 7 PM},{day:Saturday,hours:9 AM to 2 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"egypt-stone-mental-health-center","Stone Mental Health Center","Egypt","PHCC","","(312) 926-8200","","https://www.nm.org/locations/norman-and-ida-stone-institute-of-psychiatry-outpatient","446 E Ontario St, Chicago, IL 60611","https://www.google.com/maps/search/?api=1&query=Stone%20Mental%20Health%20Center&query_place_id=ChIJ0xXdHlUrDogRtDjIohsDgq4","41.8935963","-87.6164043","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Egypt"
